url,Source,Authors(Temp),filename,Date,Title,institutional author,translators,tags,page_type
https://www.mekomit.co.il/מול-היחד-ננצח-של-נתניהו-יהודים-ופלסטי/,LocalCall,סמאח סלאימה,www_mekomit_co_il_d79ed795d79c-d794d799d797d793-d7a0d7a0d7a6d797-d7a9d79c-d7a0d7aad7a0d799d794d795-d.html,2023-12-6,"מול ה""יחד ננצח"" של נתניהו, יהודים ופלסטינים צריכים להציע ""יחד"" אחר - שיחה מקומית",,,,
https://www.mekomit.co.il/בכנס-ארגון-המורים-לא-תוכלו-לשמוע-את-המו/,LocalCall,רענן שמש-פורשנר,www_mekomit_co_il_d791d79bd7a0d7a1-d790d7a8d792d795d79f-d794d79ed795d7a8d799d79d-d79cd790-d7aad795d7.html,2014-11-19,בכנס ארגון המורים לא תוכלו לשמוע את המורים - שיחה מקומית,,,,
https://www.mekomit.co.il/stream/מיצג-מחאה-בבסיס-חיל-האוויר-חצור-נגד-ההת/,LocalCall,יהלי מרום,www_mekomit_co_il_stream_d79ed799d7a6d792-d79ed797d790d794-d791d791d7a1d799d7a1-d797d799d79c-d794d79.html,2014-7-29,מייצג מחאה בבסיס חיל-האוויר חצור נגד ההתקפה על עזה - שיחה מקומית,,,,
https://www.mekomit.co.il/להכחיש-את-הנכבה-אבו-כביר/,LocalCall,גיל גרטל,www_mekomit_co_il_d79cd794d79bd797d799d7a9-d790d7aa-d794d7a0d79bd791d794-d790d791d795-d79bd791d799d7.html,2019-5-8,והיום תלמידים נלמד להכחיש את הנכבה: אבו כביר כמשל - שיחה מקומית,,,,
https://www.mekomit.co.il/בלי-נימוק-והסבר-כך-נדחות-בקשות-נשים-למע/,LocalCall,נטלי הווארד,www_mekomit_co_il_d791d79cd799-d7a0d799d79ed795d7a7-d795d794d7a1d791d7a8-d79bd79a-d7a0d793d797d795d7.html,2020-12-14,בלי נימוק והסבר: כך נדחות בקשות נשים למעמד אזרחי בישראל - שיחה מקומית,,,,
https://www.mekomit.co.il/מתנחל-דקר-אותי-ביד-כשניסיתי-להגן-על-הע/,LocalCall,באסל אל-עדרה,www_mekomit_co_il_d79ed7aad7a0d797d79c-d793d7a7d7a8-d790d795d7aad799-d791d799d793-d79bd7a9d7a0d799d7.html,2021-3-24,"מתנחל דקר אותי ביד כשניסיתי להגן על העזים שלי"" - שיחה מקומית",,,,
https://www.mekomit.co.il/stream/ישראל-עצרה-מעל-לאלף-פלסטינים/,LocalCall,רמי יונס,www_mekomit_co_il_stream_d799d7a9d7a8d790d79c-d7a2d7a6d7a8d794-d79ed7a2d79c-d79cd790d79cd7a3-d7a4d79.html,2018-3-15,"ארגוני זכויות אדם: ישראל עצרה 1,319 פלסטינים בינואר ופברואר השנה - שיחה מקומית",,,,
https://www.mekomit.co.il/זמן-המרמיטה-בבית-הנשיא-משמש-שוב-כדי-לה/,LocalCall,איתי מק,www_mekomit_co_il_d796d79ed79f-d794d79ed7a8d79ed799d798d794-d791d791d799d7aa-d794d7a0d7a9d799d790-d7.html,2023-5-10,"זמן המרמיטה"" בבית הנשיא משמש שוב כדי להכות בערבים - שיחה מקומית",,,,
https://www.mekomit.co.il/חסן-כראגה/,LocalCall,אמג'ד שביטה,www_mekomit_co_il_d797d7a1d79f-d79bd7a8d790d792d794_.html,2016-7-27,התאומות של חסן כראג'ה יוולדו כשאביהן בכלא ללא משפט - שיחה מקומית,,,,
https://www.mekomit.co.il/שיר-מפרסית-את-לא-יודעת-ואני-אוהב-אותך/,LocalCall,,www_mekomit_co_il_d7a9d799d7a8-d79ed7a4d7a8d7a1d799d7aa-d790d7aa-d79cd790-d799d795d793d7a2d7aa-d795d.html,2014-11-14,שיר מפרסית: את לא יודעת ואני אוהב אותך - שיחה מקומית,,,,
https://www.mekomit.co.il/רוסיה-טיול-מולדת/,LocalCall,אדי ז'נסקר,www_mekomit_co_il_d7a8d795d7a1d799d794-d798d799d795d79c-d79ed795d79cd793d7aa_.html,2015-11-16,מסע השיבה: לחפש את ברית המועצות ברוסיה המודרנית - שיחה מקומית,,,,
https://www.mekomit.co.il/במקום-להיערך-כראוי-לשנת-הלימודים-משרד/,LocalCall,גיל גרטל,www_mekomit_co_il_d791d79ed7a7d795d79d-d79cd794d799d7a2d7a8d79a-d79bd7a8d790d795d799-d79cd7a9d7a0d7a.html,2020-8-5,"במקום להיערך כראוי לשנת הלימודים, משרד החינוך בורח מהכנסת - שיחה מקומית",,,,
https://www.mekomit.co.il/חברי-הכנסת-הערבים-עכשיו-אנחנו-דורשים-ד/,LocalCall,סמאח סלאימה,www_mekomit_co_il_d797d791d7a8d799-d794d79bd7a0d7a1d7aa-d794d7a2d7a8d791d799d79d-d7a2d79bd7a9d799d79.html,2019-4-13,חברי הכנסת הערבים - עכשיו אנחנו דורשים דין וחשבון - שיחה מקומית,,,,
https://www.mekomit.co.il/stream/היקום-קורס-לתוך-עצמו/,LocalCall,חגי מטר,www_mekomit_co_il_stream_d794d799d7a7d795d79d-d7a7d795d7a8d7a1-d79cd7aad795d79a-d7a2d7a6d79ed795_.html,2014-11-9,היקום קורס לתוך עצמו בהצעת החוק להחלת החוק הישראלי בהתנחלויות - שיחה מקומית,,,,
https://www.mekomit.co.il/הקהילה-הסודאנית-בישראל-תצעד-במחאה-על-א/,LocalCall,ענבל בן-יהודה,www_mekomit_co_il_d794d7a7d794d799d79cd794-d794d7a1d795d793d790d7a0d799d7aa-d791d799d7a9d7a8d790d79c.html,2014-11-24,הקהילה הסודאנית תצעד במחאה על אונס מאתיים נשים בדארפור - שיחה מקומית,,,,
https://www.mekomit.co.il/רמדאן-2025-גם-בעיצומה-של-מלחמת-הישרדות-החי/,LocalCall,סמאח סלאימה,www_mekomit_co_il_d7a8d79ed793d790d79f-2025-d792d79d-d791d7a2d799d7a6d795d79ed794-d7a9d79c-d79ed79cd.html,2025-3-9,"רמדאן 2025: גם בעיצומה של מלחמת הישרדות, החיים ממשיכים - שיחה מקומית",,,,
https://www.mekomit.co.il/שלטי-קמפיין-המחנה-הציוני/,LocalCall,יובל בן-עמי,www_mekomit_co_il_d7a9d79cd798d799-d7a7d79ed7a4d799d799d79f-d794d79ed797d7a0d794-d794d7a6d799d795d7a.html,2015-2-10,ניתוח קמפיין: האם הרצוג ולבני לא מעוניינים לנצח? - שיחה מקומית,,,,
https://www.mekomit.co.il/אם-העולם-לא-מגן-על-הפלסטינים-הם-יגנו-על/,LocalCall,זיאד אבו זיאד,www_mekomit_co_il_d790d79d-d794d7a2d795d79cd79d-d79cd790-d79ed792d79f-d7a2d79c-d794d7a4d79cd7a1d798d.html,2023-6-28,"אם העולם לא מגן על הפלסטינים, הם יגנו על עצמם - שיחה מקומית",,,,
https://www.mekomit.co.il/בנט-מדינה-יהודית-לאומית/,LocalCall,גיל גרטל,www_mekomit_co_il_d791d7a0d798-d79ed793d799d7a0d794-d799d794d795d793d799d7aa-d79cd790d795d79ed799d7a.html,2016-5-20,לשר החינוך יש חלום: שוויון באמצעות עליונות היהודים - שיחה מקומית,,,,
https://www.mekomit.co.il/בגץ-אבו-אלקיען/,LocalCall,אורלי נוי,www_mekomit_co_il_d791d792d7a5-d790d791d795-d790d79cd7a7d799d7a2d79f_.html,2017-1-24,"אנחנו לא במשטר צבאי"": הדרמה מאחורי החלטת בג""ץ בעתירת אבו אלקיען - שיחה מקומית",,,,
https://www.mekomit.co.il/ממשלת-ישראל-החליטה-בכל-זאת-לשחרר-מחבלי/,LocalCall,סבסטיאן בן דניאל (ג'ון בראון),www_mekomit_co_il_d79ed79ed7a9d79cd7aa-d799d7a9d7a8d790d79c-d794d797d79cd799d798d794-d791d79bd79c-d7.html,2014-5-2,ממשלת ישראל החליטה לשחרר מחבלים אזרחי ישראל - שיחה מקומית,,,,
https://www.mekomit.co.il/מנהלת-סניף-ארומה-אסרה-על-העובדים-לדבר/,LocalCall,יהלי מרום,www_mekomit_co_il_d79ed7a0d794d79cd7aa-d7a1d7a0d799d7a3-d790d7a8d795d79ed794-d790d7a1d7a8d794-d7a2d7.html,2017-3-29,"סניף ""ארומה"" אסר על העובדים לדבר ערבית מול הלקוחות - שיחה מקומית",,,,
https://www.mekomit.co.il/רדיפת-פעילי-תעאיוש-לא-התחילה-החודש-תוב/,LocalCall,סבסטיאן בן דניאל (ג'ון בראון),www_mekomit_co_il_d7a8d793d799d7a4d7aa-d7a4d7a2d799d79cd799-d7aad7a2d790d799d795d7a9-d79cd790-d794d7.html,2016-1-25,רדיפת פעילי תעאיוש לא התחילה החודש: תובעים את המשטרה על כליאת שווא - שיחה מקומית,,,,
https://www.mekomit.co.il/תחקיר-הפלסטיני-שנורה-למוות-במחסום-לא-ה/,LocalCall,אורן זיו,www_mekomit_co_il_d7aad797d7a7d799d7a8-d794d7a4d79cd7a1d798d799d7a0d799-d7a9d7a0d795d7a8d794-d79cd79.html,2021-2-23,תחקיר: הפלסטיני שנורה למוות במחסום לא היווה איום ולא קיבל טיפול - שיחה מקומית,,,,
https://www.mekomit.co.il/בין-ההריסות-בטורקיה-אני-חושב-על-חווארה/,LocalCall,רועי שאול הלל,www_mekomit_co_il_d791d799d79f-d794d794d7a8d799d7a1d795d7aa-d791d798d795d7a8d7a7d799d794-d790d7a0d79.html,2023-3-15,"בין ההריסות בטורקיה, אני חושב על חווארה ונמלא חרדה - שיחה מקומית",,,,
https://www.mekomit.co.il/המשטר-של-אריתריאה/,LocalCall,אליזבט צורקוב,www_mekomit_co_il_d794d79ed7a9d798d7a8-d7a9d79c-d790d7a8d799d7aad7a8d799d790d794_.html,2014-11-4,האם המשטר הדיקטטורי באריתריאה על סף קריסה?  - שיחה מקומית,,,,
https://www.mekomit.co.il/שולה-קשת-על-פסטיבל-ליבי-במזרח/,LocalCall,אורלי נוי,www_mekomit_co_il_d7a9d795d79cd794-d7a7d7a9d7aa-d7a2d79c-d7a4d7a1d798d799d791d79c-d79cd799d791d799-d.html,2015-6-9,"פסטיבל ""ליבי במזרח"" - חגיגה של תרבות מזרחית מגוונת, עדכנית וריבונית  - שיחה מקומית",,,,
https://www.mekomit.co.il/בתמיכת-ראש-העיר-מפגינים-בעפולה-ממררים/,LocalCall,בכר זועבי,www_mekomit_co_il_d791d7aad79ed799d79bd7aa-d7a8d790d7a9-d794d7a2d799d7a8-d79ed7a4d792d799d7a0d799d79.html,2023-12-13,"בתמיכת ראש העיר, מפגינים בעפולה ממררים את חיי הזמרת הערבייה - שיחה מקומית",,,,
https://www.mekomit.co.il/stream/בית-סילבן-שלום-נגד-מונופול/,LocalCall,NOT AVAILABLE,www_mekomit_co_il_stream_d791d799d7aa-d7a1d799d79cd791d79f-d7a9d79cd795d79d-d7a0d792d793-d79ed795d7a.html,2015-1-9,עשרות פעילים הפגינו בגשם בביתו של סילבן שלום נגד מונופול הגז - שיחה מקומית,,,,
https://www.mekomit.co.il/נתניהו-מציף-את-כל-הרפש-וזה-לא-בהכרח-רע/,LocalCall,מירון רפופורט,www_mekomit_co_il_d7a0d7aad7a0d799d794d795-d79ed7a6d799d7a3-d790d7aa-d79bd79c-d794d7a8d7a4d7a9-d795d.html,2020-8-30,נתניהו מציף את כל הרפש וזה לא בהכרח רע - שיחה מקומית,,,,
https://www.mekomit.co.il/stream/צוק-איתן-8-8/,LocalCall,NOT AVAILABLE,www_mekomit_co_il_stream_d7a6d795d7a7-d790d799d7aad79f-8-8_.html,2015-8-8,"שנה לצוק איתן, תמונה ביום: זעם בגדה המערבית - שיחה מקומית",,,,
https://www.mekomit.co.il/ניצחון-קטן-אך-חשוב-עוד-30-אלף-משפחות-יזכו/,LocalCall,יפעת סולל,www_mekomit_co_il_d7a0d799d7a6d797d795d79f-d7a7d798d79f-d790d79a-d797d7a9d795d791-d7a2d795d793-30-d7.html,2024-12-15,ניצחון קטן אך חשוב: עוד 30 אלף משפחות יזכו לביטחון תזונתי - שיחה מקומית,,,,
https://www.mekomit.co.il/חינוך-ציוני-חינוך-כוחני-לעליונות-יהוד/,LocalCall,גיל גרטל,www_mekomit_co_il_d797d799d7a0d795d79a-d7a6d799d795d7a0d799-d797d799d7a0d795d79a-d79bd795d797d7a0d79.html,2025-7-24,חינוך ציוני היה ונותר חינוך כוחני לעליונות יהודית - שיחה מקומית,,,,
https://www.mekomit.co.il/לרצוח-את-בן-גוריון-ולבעול-את-המולדת-תסב/,LocalCall,אלון מזרחי,www_mekomit_co_il_d79cd7a8d7a6d795d797-d790d7aa-d791d79f-d792d795d7a8d799d795d79f-d795d79cd791d7a2d7.html,2018-3-16,לרצוח את בן-גוריון ולבעול את המולדת: תסביך אדיפוס של הליכוד - שיחה מקומית,,,,
https://www.mekomit.co.il/ישראל-מעוניינת-במלחמה-שאינה-מוכנה-לה-ח/,LocalCall,אשר קאופמן,www_mekomit_co_il_d799d7a9d7a8d790d79c-d79ed7a2d795d7a0d799d799d7a0d7aa-d791d79ed79cd797d79ed794-d7a.html,2024-7-7,"ישראל מעוניינת במלחמה שאינה מוכנה לה, חזבאללה – להיפך - שיחה מקומית",,,,
https://www.mekomit.co.il/התפקדות-למפלגות-היא-כלי-לגיטימי-במאבק/,LocalCall,מורן סבוראי|אמיר בשה,www_mekomit_co_il_d794d7aad7a4d7a7d793d795d7aa-d79cd79ed7a4d79cd792d795d7aa-d794d799d790-d79bd79cd79.html,2019-7-25,התפקדות למפלגות היא כלי לגיטימי במאבק על זכויות עובדים - שיחה מקומית,,,,
https://www.mekomit.co.il/מכתב-למזלט/,LocalCall,אחמד אלנאעוק,www_mekomit_co_il_d79ed79bd7aad791-d79cd79ed796d79cd798_.html,2017-11-22,"מכתב למזל""ט - שיחה מקומית",,,,
https://www.mekomit.co.il/דימוי-איקוני-אחד-שנותן-הצצה-לאימה-היומ/,LocalCall,אורן זיו,www_mekomit_co_il_d793d799d79ed795d799-d790d799d7a7d795d7a0d799-d790d797d793-d7a9d7a0d795d7aad79f-d7.html,2021-7-21,דימוי איקוני אחד שנותן הצצה לאימה היומיומית - שיחה מקומית,,,,
https://www.mekomit.co.il/המהפכה-הדמוקרטית-האריתראית/,LocalCall,אורן זיו|יעל מרום,www_mekomit_co_il_d794d79ed794d7a4d79bd794-d794d793d79ed795d7a7d7a8d798d799d7aa-d794d790d7a8d799d7aa.html,2018-6-14,האם מישראל תפתח המהפכה הדמוקרטית האריתראית? - שיחה מקומית,,,,
https://www.mekomit.co.il/הדיון-בוועדת-הכנסת-חשף-משרד-החינוך-הלך/,LocalCall,גיל גרטל,www_mekomit_co_il_d794d793d799d795d79f-d791d795d795d7a2d793d7aa-d794d79bd7a0d7a1d7aa-d797d7a9d7a3-d7.html,2020-4-16,הדיון בוועדת הכנסת חשף: משרד החינוך הלך לאיבוד - שיחה מקומית,,,,
https://www.mekomit.co.il/מחמוד-עבאס-נבחר-שוב/,LocalCall,סאמר בדאווי,www_mekomit_co_il_d79ed797d79ed795d793-d7a2d791d790d7a1-d7a0d791d797d7a8-d7a9d795d791_.html,2016-12-2,מגיע לפלסטינים משהו יותר טוב מאשר מחמוד עבאס - שיחה מקומית,,,,
https://www.mekomit.co.il/בלי-מנהיגות-חדשה-מפלגת-העבודה-תגיע-לסו/,LocalCall,עמנואל שחף,www_mekomit_co_il_d791d79cd799-d79ed7a0d794d799d792d795d7aa-d797d793d7a9d794-d79ed7a4d79cd792d7aa-d7.html,2016-5-15,"בדרך לקואליציה הרצוג מוביל את ""העבודה"" לסוף דרכה - שיחה מקומית",,,,
https://www.mekomit.co.il/בחירות-לראשות-ועדת-המעקב-העליונה/,LocalCall,מקבולה נסאר,www_mekomit_co_il_d791d797d799d7a8d795d7aa-d79cd7a8d790d7a9d795d7aa-d795d7a2d793d7aa-d794d79ed7a2d7a.html,2015-7-22,מי יהיה הנשיא החדש של הפלסטינים בישראל? - שיחה מקומית,,,,
https://www.mekomit.co.il/מתי-ישראל-תבין-שהריגת-הגנרלים-של-עזה-ל/,LocalCall,ע'סאן שרבל,www_mekomit_co_il_d79ed7aad799-d799d7a9d7a8d790d79c-d7aad791d799d79f-d7a9d794d7a8d799d792d7aa-d794d7.html,2023-12-24,"מתי ישראל תבין שהריגת ""הגנרלים"" של עזה לא תשבור את רוחה - שיחה מקומית",,,,
https://www.mekomit.co.il/שיר-לשישי-הבדידות-הנידחת-ביותר/,LocalCall,,www_mekomit_co_il_d7a9d799d7a8-d79cd7a9d799d7a9d799-d794d791d793d799d793d795d7aa-d794d7a0d799d793d79.html,2022-5-12,שיר לשישי: הבדידות הנידחת ביותר - שיחה מקומית,,,,
https://www.mekomit.co.il/חרם-אקדמי-לא-אפקטיבי-ומתעלם-מהאינטרסי/,LocalCall,גיל חיזי,www_mekomit_co_il_d797d7a8d79d-d790d7a7d793d79ed799-d79cd790-d790d7a4d7a7d798d799d791d799-d795d79ed7.html,2014-11-29,"חרם אקדמי: לא אפקטיבי ומתעלם מהאינטרסים של ארה""ב בכיבוש - שיחה מקומית",,,,
https://www.mekomit.co.il/למה-בעזה-עדיין-תומכים-חמאס/,LocalCall,עביר איוב,www_mekomit_co_il_d79cd79ed794-d791d7a2d796d794-d7a2d793d799d799d79f-d7aad795d79ed79bd799d79d-d797d7.html,2014-8-19,למה העזתים עדיין תומכים בחמאס? - שיחה מקומית,,,,
https://www.mekomit.co.il/חיים-בצל-המוות-מסרב-להתרגל-לרצח-הכמעט/,LocalCall,רועי כהן,www_mekomit_co_il_d797d799d799d79d-d791d7a6d79c-d794d79ed795d795d7aa-d79ed7a1d7a8d791-d79cd794d7aad7.html,2022-7-23,"חיים בצל המוות"" מסרב להתרגל לרצח הכמעט יומיומי - שיחה מקומית",,,,
https://www.mekomit.co.il/יחסי-ישראל-ירדן-האם-אנו-עומדים-בפני-עימ/,LocalCall,דורין ליזר,www_mekomit_co_il_d799d797d7a1d799-d799d7a9d7a8d790d79c-d799d7a8d793d79f-d794d790d79d-d790d7a0d795-d.html,2022-9-18,יחסי ישראל-ירדן: האם אנו עומדים בפני עימות? - שיחה מקומית,,,,
https://www.mekomit.co.il/כך-גירשנו-את-להבה-מתל-אביב/,LocalCall,מעין דק,www_mekomit_co_il_d79bd79a-d792d799d7a8d7a9d7a0d795-d790d7aa-d79cd794d791d794-d79ed7aad79c-d790d791d.html,2014-9-19,"כך גירשנו את בנצי גופשטיין ופעילי להב""ה מתל אביב - שיחה מקומית",,,,
https://www.mekomit.co.il/אין-ארץ-אחרת-מועמד-לאוסקר-הסרט-התיעוד/,LocalCall,NOT AVAILABLE,www_mekomit_co_il_d790d799d79f-d790d7a8d7a5-d790d797d7a8d7aa-d79ed795d7a2d79ed793-d79cd790d795d7a1d7.html,2025-1-23,"אין ארץ אחרת"" מועמד לאוסקר הסרט התיעודי הטוב ביותר - שיחה מקומית",,,,
https://www.mekomit.co.il/התפטרות-אבי-מעוז-פשיזם-הפרטה/,LocalCall,גיל גרטל,www_mekomit_co_il_d794d7aad7a4d798d7a8d795d7aa-d790d791d799-d79ed7a2d795d796-d7a4d7a9d799d796d79d-d7.html,2023-3-9,התפטרות אבי מעוז: הפשיזם נפל בבור ההפרטה - שיחה מקומית,,,,
https://www.mekomit.co.il/מטרת-הימין-הלאומני-היא-חיסול-הדמוקרטי/,LocalCall,מרזוק אלחלבי,www_mekomit_co_il_d79ed798d7a8d7aa-d794d799d79ed799d79f-d794d79cd790d795d79ed7a0d799-d794d799d790-d7.html,2018-12-31,מטרת הימין הלאומני היא חיסול הדמוקרטיה. הערבים הם רק אמצעי - שיחה מקומית,,,,
https://www.mekomit.co.il/לא-מוכנות-לקחת-חלק-בעוול-שתי-סרבניות-מ/,LocalCall,יהלי מרום,www_mekomit_co_il_d79cd790-d79ed795d79bd7a0d795d7aa-d79cd7a7d797d7aa-d797d79cd7a7-d791d7a2d795d795d7.html,2016-11-17,"לא מוכנות לקחת חלק בעוול"": שתי סרבניות מצפון נכלאו לשבעה ימים - שיחה מקומית",,,,
https://www.mekomit.co.il/חוק-קמיניץ-מגיע-לכפר-ולאגה/,LocalCall,אביב טטרסקי,www_mekomit_co_il_d797d795d7a7-d7a7d79ed799d7a0d799d7a5-d79ed792d799d7a2-d79cd79bd7a4d7a8-d795d79cd7.html,2020-2-18,"קמיניץ מגיע לכפר ולאג'ה: 3000 שקל משכורת, 200 אלף שקל קנס - שיחה מקומית",,,,
https://www.mekomit.co.il/השיבה-לניר-עוז-זיכרונות-מפויחים-וחרדה/,LocalCall,אורן זיו,www_mekomit_co_il_d794d7a9d799d791d794-d79cd7a0d799d7a8-d7a2d795d796-d796d799d79bd7a8d795d7a0d795d7a.html,2023-10-31,השיבה לניר עוז: זיכרונות מפויחים וחרדה לשלום החטופים - שיחה מקומית,,,,
https://www.mekomit.co.il/הכיתה-כמקור-לבעיות-משמעת-דחייה-חברתית/,LocalCall,גיל גרטל,www_mekomit_co_il_d794d79bd799d7aad794-d79bd79ed7a7d795d7a8-d79cd791d7a2d799d795d7aa-d79ed7a9d79ed7a.html,2019-2-15,"די ל""כיתה""! צריך לשבור את מסגרת הלימוד האחידה - שיחה מקומית",,,,
https://www.mekomit.co.il/העלאת-שכר-המינימום-הרבה-ולא-מספיק/,LocalCall,חגי מטר,www_mekomit_co_il_d794d7a2d79cd790d7aa-d7a9d79bd7a8-d794d79ed799d7a0d799d79ed795d79d-d794d7a8d791d79.html,2014-12-7,"העלאת שכר המינימום: הכי הרבה שאפשר היה להשיג, ולא מספיק - שיחה מקומית",,,,
https://www.mekomit.co.il/לילה-בצור-באהר-בבית-שבבוקר-הפך-לערימת-א/,LocalCall,סהר ורדי,www_mekomit_co_il_d79cd799d79cd794-d791d7a6d795d7a8-d791d790d794d7a8-d791d791d799d7aa-d7a9d791d791d7.html,2019-7-22,"לילה בצור באהר, בבית שבבוקר הפך לערימת אבק - שיחה מקומית",,,,
https://www.mekomit.co.il/בוס-בהסוואה-פתאל-וכלא-חולות/,LocalCall,אבי בלכרמן,www_mekomit_co_il_d791d795d7a1-d791d794d7a1d795d795d790d794-d7a4d7aad790d79c-d795d79bd79cd790-d797d7.html,2015-5-21,"בוס בהסוואה: המנהל הרוויח, הערוץ קיבל רייטינג, העובד נכלא  - שיחה מקומית",,,,
https://www.mekomit.co.il/stream/תושב-עזה-מת-מפצעי-צוק-איתן/,LocalCall,חגי מטר,www_mekomit_co_il_stream_d7aad795d7a9d791-d7a2d796d794-d79ed7aa-d79ed7a4d7a6d7a2d799-d7a6d795d7a7-d7.html,2014-10-6,תושב עזה מת מפצעים שנגרמו במהלך צוק איתן - שיחה מקומית,,,,
https://www.mekomit.co.il/ממשיך-מסע-התלאות-של-האסיר-ששוחרר-נעצר-ו/,LocalCall,סוהא עראף,www_mekomit_co_il_d79ed79ed7a9d799d79a-d79ed7a1d7a2-d794d7aad79cd790d795d7aa-d7a9d79c-d794d790d7a1d7.html,2020-6-15,"ממשיך מסע התלאות של האסיר ששוחרר, נעצר ושוחרר שנית - שיחה מקומית",,,,
https://www.mekomit.co.il/רוצים-להבין-את-אסטרטגיית-המתנחלים-הסת/,LocalCall,דרור אטקס,www_mekomit_co_il_d7a8d795d7a6d799d79d-d79cd794d791d799d79f-d790d7aa-d790d7a1d798d7a8d798d792d799d79.html,2020-2-4,רוצים להבין את אסטרטגיית המתנחלים? הסתכלו על כביש שכם-קדום - שיחה מקומית,,,,
https://www.mekomit.co.il/איימן-עודה-צודק-אין-משטרת-כל-אזרחיה-ללא/,LocalCall,אורלי נוי,www_mekomit_co_il_d790d799d799d79ed79f-d7a2d795d793d794-d7a6d795d793d7a7-d790d799d79f-d79ed7a9d798d7.html,2022-4-11,איימן עודה צודק. אין משטרת כל אזרחיה ללא מדינת כל אזרחיה - שיחה מקומית,,,,
https://www.mekomit.co.il/הגידול-הדמוגרפי-בחברה-החרדית-מגדיל-את/,LocalCall,קולו אור,www_mekomit_co_il_d794d792d799d793d795d79c-d794d793d79ed795d792d7a8d7a4d799-d791d797d791d7a8d794-d79.html,2021-7-9,הגידול הדמוגרפי בחברה החרדית מגדיל את האי שוויון - שיחה מקומית,,,,
https://www.mekomit.co.il/מגה/,LocalCall,אמיר בשה|מורן סבוראי,www_mekomit_co_il_d79ed792d794_.html,2016-1-14,"הממשלה צריכה להתערב ולהציל את ""מגה"" מקריסה - שיחה מקומית",,,,
https://www.mekomit.co.il/אישורי-בנייה-לכפר-פלסטיני-מקפיצים-את-ה/,LocalCall,יובל אברהם,www_mekomit_co_il_d790d799d7a9d795d7a8d799-d791d7a0d799d799d794-d79cd79bd7a4d7a8-d7a4d79cd7a1d798d79.html,2021-10-11,אישורי בנייה לכפר פלסטיני מקפיצים את השכנים המתנחלים - שיחה מקומית,,,,
https://www.mekomit.co.il/חזית-של-התנגדות-אפשרית-אלה-תנאי-הסף-שלה/,LocalCall,מירון רפופורט,www_mekomit_co_il_d797d796d799d7aa-d7a9d79c-d794d7aad7a0d792d793d795d7aa-d790d7a4d7a9d7a8d799d7aa-d7.html,2022-12-17,חזית של התנגדות אפשרית. אלה תנאי הסף שלה - שיחה מקומית,,,,
https://www.mekomit.co.il/דן-כריזה-בערבית/,LocalCall,סבסטיאן בן דניאל (ג'ון בראון),www_mekomit_co_il_d793d79f-d79bd7a8d799d796d794-d791d7a2d7a8d791d799d7aa_.html,2016-11-29,"לאחר תלונות תושבים הופסקה כריזה בערבית באוטובוסים בב""ש - שיחה מקומית",,,,
https://www.mekomit.co.il/ביהד-לעבודה-י-צרפתי/,LocalCall,חגי מטר,www_mekomit_co_il_d791d799d794d793-d79cd7a2d791d795d793d794-d799-d7a6d7a8d7a4d7aad799_.html,2016-2-17,"ביה""ד החזיר לעבודה יו""ר ועד שפוטר בשל ""עלילת שווא"" ביטחונית - שיחה מקומית",,,,
https://www.mekomit.co.il/הסכם-קיבוצי-גלובס/,LocalCall,חגי מטר,www_mekomit_co_il_d794d7a1d79bd79d-d7a7d799d791d795d7a6d799-d792d79cd795d791d7a1_.html,2015-12-28,גלובס עושים היסטוריה בענף העיתונות והעבודה המאורגנת - שיחה מקומית,,,,
https://www.mekomit.co.il/מפעל-המחזור-של-נתניהו/,LocalCall,אורלי נוי,www_mekomit_co_il_d79ed7a4d7a2d79c-d794d79ed797d796d795d7a8-d7a9d79c-d7a0d7aad7a0d799d794d795_.html,2014-10-5,מפעל המחזור של נתניהו  - שיחה מקומית,,,,
https://www.mekomit.co.il/אי-אפשר-לנצח-את-הטרור-היהודי-בלי-לסיים-א/,LocalCall,נועם שיזף,www_mekomit_co_il_d790d799-d790d7a4d7a9d7a8-d79cd7a0d7a6d797-d790d7aa-d794d798d7a8d795d7a8-d794d799d.html,2015-8-1,אי אפשר לנצח את הטרור היהודי בלי לסיים את הכיבוש,,,,
https://www.mekomit.co.il/המחאה-היא-הזדמנות-להחזיר-את-הכיבוש-לסד/,LocalCall,אורן זיו,www_mekomit_co_il_d794d79ed797d790d794-d794d799d790-d794d796d793d79ed7a0d795d7aa-d79cd794d797d796d79.html,2020-10-22,"המחאה היא הזדמנות להחזיר את הכיבוש לסדר היום, מלמטה, מהרחוב"" - שיחה מקומית",,,,
https://www.mekomit.co.il/עזה-התאבדויות/,LocalCall,קמר טאהא,www_mekomit_co_il_d7a2d796d794-d794d7aad790d791d793d795d799d795d7aa_.html,2017-9-6,התאבדויות ושברון לב: צעירים בעזה מתים עוד בטרם הספיקו לחיות - שיחה מקומית,,,,
https://www.mekomit.co.il/ישראל-הרסה-בחודש-אחד-143-מבנים-בגדה-ובירו/,LocalCall,נטשה רוט,www_mekomit_co_il_d799d7a9d7a8d790d79c-d794d7a8d7a1d794-d791d797d795d793d7a9-d790d797d793-143-d79ed7.html,2015-9-5,המדינה הרסה בחודש אחד 143 מבנים בגדה ובירושלים המזרחית - שיחה מקומית,,,,
