author_id,display_name_en,display_name_he,outlet,frequency,gender,country_of_citizenship,place_of_residence,ethnonational_identity,author_status,author_status_label,institutional_author,author_url
catherine_rottenberg,Catherine Rottenberg,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,nan
charalampos_tsitsopoulos,Charalampos Tsitsopoulos,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
chemi_shiff,Chemi Shiff,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
chibli_mallat,Chibli Mallat,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
christiane_marie_abu_sarah,Christiane Marie Abu-Sarah,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
christina_hazboun,Christina Hazboun,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/christina-hazboun/
cody_o_rourke,Cody O’Rourke,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
craig_d_smith,Craig D. Smith,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,nan
dahlia_shaham,Dahlia Shaham,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dalia_halabi,Dalia Halabi,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dalia_hatuqa,Dalia Hatuqa,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/dalia-hatuqa/
dalia_othman,Dalia Othman,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dalit_baum,Dalit Baum,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dalya_al_masri,Dalya Al Masri,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/dalyaalmasri/
dana_direktor,Dana Direktor,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dana_golan,Dana Golan,דנה גולן,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dana_hercbergs,Dana Hercbergs,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dana_moss,Dana Moss,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
daniel_amir,Daniel Amir,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
daniela_tolchinsky,Daniela Tolchinsky,דניאלה טולצ'ינסקי,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
daniel_bar_tal,Daniel Bar-Tal,דניאל בר-טל,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
daniel_dor,Daniel Dor,דניאל דור,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
daniel_easterman,Daniel Easterman,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
daniel_j_solomon,Daniel J. Solomon,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
daniel_levy,Daniel Levy,דניאל לוי,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/daniel-levy/
daniel_may,Daniel May,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
daniel_monterescu,Daniel Monterescu,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
daniel_oz,Daniel OZ,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
daniel_reisel,Daniel Reisel,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
danit_shaham,Danit Shaham,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
danny_orbach,Danny Orbach,דני אורבך,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
daoud_kuttab,Daoud Kuttab,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/daoud-kuttab/
dáša_raimanová,Dáša Raimanová,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
david_hughes,David Hughes,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
david_kaufman,David Kaufman,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
david_zonsheine,David Zonsheine,דוד זונשיין,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dean_issacharoff,Dean Issacharoff,דין יששכרוף,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
deborah_leter,Deborah Leter,דבורה לטר,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/deborah-leter/
dima_khalidi,Dima Khalidi,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/dima-khalidi/
dina_saeed,Dina Saeed,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
doaa_albaz,Doaa Albaz,דועאא אלבאז,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/doaa-albaz/
dorit_naaman,Dorit Naaman,דורית נעמן,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dor_sandak,Dor Sandak,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dov_caller,Dov Caller,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dove_kent,Dove Kent,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/dove-kent/
dr_clive_lipchin,Dr. Clive Lipchin,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
dr_naftali_kaminski,Dr. Naftali Kaminski,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dr_nimrod_luz,Dr. Nimrod Luz,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dr_shlomo_swirski,Dr. Shlomo Swirski,שלמה סבירסקי,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dror_feuer,Dror Feuer,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dror_sadot,Dror Sadot,דרור שדות,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
dror_ze_evi,Dror Ze’evi,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
edan_ring,Edan Ring,עידן רינג,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
edi_zhensker,Edi Zhensker,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
efrat_cohen_bar,Efrat Cohen-Bar,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
eilat_maoz,Eilat Maoz,אילת מעוז,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
einat_levi,Einat Levi,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
eishton,Eishton,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
eitan_grossman,Eitan Grossman,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
eitan_kalinski,Eitan Kalinski,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
eldad_brin,Eldad Brin,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
eldad_levy,Eldad Levy,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
eléonore_bronstein,Eléonore Bronstein,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
eliana_fishman,Eliana Fishman,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
eliaz_cohen,Eliaz Cohen,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
eli_day,Eli Day,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
elie_friedman,Elie Friedman,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
elinor_davidov,Elinor Davidov,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
eliot_cohen,Eliot Cohen,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/eliotcohen/
elisha_baskin,Elisha Baskin,אלישה בסקין,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
eli_shmueli,Eli Shmueli,אלי שמואלי,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ella_aphek,Ella Aphek,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ella_halpern_matthews,Ella Halpern-Matthews,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/ella-halpern-matthews/
ellis_weintraub,Ellis Weintraub,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
emanual_yelin,Emanual Yelin,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
emilio_dabed,Emilio Dabed,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/emilio-dabed/
emily_mayer,Emily Mayer,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
emily_schaeffer_omer_man,Emily Schaeffer Omer-Man,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
emma_goldberg,Emma Goldberg,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
episode_transcript,Episode Transcript,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
eran_tsidkyahu,Eran Tsidkyahu,ערן צדקיהו,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,nan
eric_yellin,Eric Yellin,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
eyal_sagiv,Eyal Sagiv,איל שגיב,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/eyal-sagiv/
ezra_oliff_lieberman,Ezra Oliff-Lieberman,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/ezra-oliff-lieberman/
fadi_o_al_naji,Fadi O. Al-Naji,פאדי אל-נאג'י,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,nan
fadi_shabita,Fadi Shabita,פאדי שביטה,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/fadi-shabita/
false_prophet_blog,False Prophet Blog,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
fayez_abu_hayeh,Fayez Abu Hayeh,פאיז אבו חיה,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
fidaa_shurrab,Fidaa Shurrab,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
fida_jiryis,Fida Jiryis,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
fiona_wright,Fiona Wright,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
fr_emmanuelle_awwad,Fr. Emmanuelle Awwad,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
frank_barat,Frank Barat,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
frederick_hertz,Frederick Hertz,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
gaby_goldman,Gaby Goldman,גבי גולדמן,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
gadi_algazi,Gadi Algazi,גדי אלגזי,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/gadi-algazi/
gary_sick,Gary Sick,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
gemma_oldman,Gemma Oldman,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
gershom_gorenberg,Gershom Gorenberg,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,nan
gershon_baskin,Gershon Baskin,גרשון בסקין,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
gershon_shafir,Gershon Shafir,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ghada_ageel,Ghada Ageel,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ghada_al_haddad,Ghada Al-Haddad,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ghada_majadli,Ghada Majadli,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/ghada-majadli/
ghaida_amirah,Ghaida Amirah,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
gidon_bromberg,Gidon Bromberg,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,nan
gilad_isaacs,Gilad Isaacs,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
gil_hizi,Gil Hizi,גיל חיזי,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
gillian_kennedy,Gillian Kennedy,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
gil_rimon,Gil Rimon,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
gordon_adams,Gordon Adams,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
greg_thielmann,Greg Thielmann,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
guevara_bader,Guevara Bader,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/guevara-bader/
guy_aloni,Guy Aloni,גיא אלוני,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
guy_hircefeld,Guy Hircefeld,גיא הירשפלד,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
guy_josif,Guy Josif,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
hadas_binyamini,Hadas Binyamini,הדס בנימיני,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/hadas-binyamini/
hadi_rami,Hadi Rami,האדי ראמי,972 Magazine,1.0,nan,nan,Gaza,A,5,Gaza Palestinian,nan,https://www.972mag.com/writer/hadi-rami/
hagit_naali_joseph,Hagit Naali-Joseph,חגית קיסר,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,nan
hagit_ofran,Hagit Ofran,חגית עופרן,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
haidi_motola,Haidi Motola,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,nan
haitham_s,Haitham S.,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/haitham-s/
hala_h,Hala H.,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/hala-h/
halah_ahmad,Halah Ahmad,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/halah-ahmad/
hana_elias,Hana Elias,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/hana-elias/
haneen_zoabi,Haneen Zoabi,חנין זועבי,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
hanine_hassan,Hanine Hassan,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
harry_reis,Harry Reis,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
hassan_shakur,Hassan Shakur,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
hebh_jamal,Hebh Jamal,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/hebh-jamal/
heidi_jane_esakov,Heidi-Jane Esakov,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
hiba_husseini,Hiba Husseini,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
hila_benyovits_hoffman,Hila Benyovits-Hoffman,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
hillel_bardin,Hillel Bardin,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
hillel_garmi,Hillel Garmi,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
hind_al_ansari,Hind Al Ansari,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/hind-al-ansari/
hisham_abu_ali,Hisham Abu Ali,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
huda_abu_obeid,Huda Abu Obeid,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
hussam_abed,Hussam Abed,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
hussein_samih,Hussein Samih,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
idan_gazit,Idan Gazit,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
idan_itzhaky,Idan Itzhaky,עידן יצחקי,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
iddo_naiss,Iddo Naiss,עידו נייס,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ido_even_paz,Ido Even Paz,עידו אבן-פז,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ido_nice,Ido Nice,עידו נייס,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ilhan_tanir,Ilhan Tanir,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ilker_hepkaner,Ilker Hepkaner,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
imad_sabi,Imad Sabi,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/imad-sabi/
inbal_sinai,Inbal Sinai,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,Social TV,nan
inbar_shaked_vardi,Inbar Shaked Vardi,ענבר שקד ורדי,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
irene_nasser,Irene Nasser,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
iris_hefets,Iris Hefets,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
isaac_johnston,Isaac Johnston,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/isaac-johnston/
isaac_kates_rose,Isaac Kates Rose,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,nan
issa_boursheh,Issa Boursheh,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
itamar_benzaquen,Itamar Benzaquen,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/itamar-baz/
itamar_haritan,Itamar Haritan,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
itay_ben_eliezer,Itay Ben Eliezer,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
jaap_hamburger,Jaap Hamburger,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
jacob_udell,Jacob Udell,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
jake_cohen,Jake Cohen,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
jake_meth,Jake Meth,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
jakub_zahora,Jakub Zahora,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
jalal_nali,Jalal Nali,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
james_michael_smith,James-Michael Smith,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
james_zogby,James Zogby,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
jamie_levin,Jamie Levin,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
janan_abdu,Janan Abdu,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/janan-abdu/
je_naé_taylor,Je Naé Taylor,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
jennifer_bing,Jennifer Bing,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
jenn_pollan,Jenn Pollan,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
jenny_nyman,Jenny Nyman,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
jeremy_elster,Jeremy Elster,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,Social TV,nan
jerome_m_segal,Jerome M. Segal,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
jessica_buxbaum,Jessica Buxbaum,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/jessica-buxbaum/
jessica_weiss,Jessica Weiss,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
joel_silberman,Joel Silberman,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
john_jackson,John Jackson,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
jonathan_j_klinger,Jonathan J. Klinger,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
jonathan_klinger,Jonathan Klinger,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
joseph_monyde_malieny,Joseph Monyde Malieny,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
joshua_b_michaels,Joshua B. Michaels,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
josie_felt,Josie Felt,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/josie-felt/
julian_epp,Julian Epp,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/julian-epp/
julie_land,Julie Land,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
julie_m_norman,Julie M. Norman,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
juliette_touma,Juliette Touma,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/juliette-touma/
kaid_abu_latif,Kaid Abu Latif,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/kaid-abu-latif/
kareem_shaheen,Kareem Shaheen,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
karen_isaacs,Karen Isaacs,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
karim_kattan,Karim Kattan,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/karim-kattan/
karina_goulordava,Karina Goulordava,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ken_winikur,Ken Winikur,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
keren_simons,Keren Simons,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
khader_adnan,Khader Adnan,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
khelil_bouarrouj,Khelil Bouarrouj,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
kobi_skolnick,Kobi Skolnick,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
laila_naheel,Laila Naheel,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
laura_wharton,Laura Wharton,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
lauren_s_marcus,Lauren S. Marcus,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
lawrence_mcmahon,Lawrence McMahon,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
leah_mcdonnell,Leah McDonnell,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
leah_platkin,Leah Platkin,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
leah_r_platkin,Leah R. Platkin,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
léa_peruchon,Léa Peruchon,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/lea-peruchon/
liat_kozma,Liat Kozma,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/liat-kozma/
libby_lenkinski_friedlander,Libby Lenkinski Friedlander,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
lily_galili,Lily Galili,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
lily_greenberg_call,Lily Greenberg Call,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/lily-greenberg-call/
liora_sion,Liora Sion,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
lisa_richlen,Lisa Richlen,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
lital_firestone,Lital Firestone,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
liv_halperin,Liv Halperin,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
